GeneID	resource	identifier
10850	Vega	OTTHUMG00000019834
10855	MIM	604724
10855	HGNC	HGNC:5164
10855	Ensembl	ENSG00000173083
10855	HPRD	05286
10855	Vega	OTTHUMG00000130425
10856	MIM	604788
10856	HGNC	HGNC:10475
10856	Ensembl	ENSG00000183207
10856	HPRD	16070
10856	Vega	OTTHUMG00000183333
10857	MIM	300435
10857	HGNC	HGNC:16090
10857	Ensembl	ENSG00000101856
10857	HPRD	02338
10857	Vega	OTTHUMG00000022268
10858	MIM	604087
10858	HGNC	HGNC:2641
10858	Ensembl	ENSG00000036530
10858	HPRD	04970
10858	Vega	OTTHUMG00000171510
10859	MIM	604811
10859	HGNC	HGNC:6605
10859	Ensembl	ENSG00000104972
10859	HPRD	07273
10859	Vega	OTTHUMG00000065695
10861	MIM	610130
10861	HGNC	HGNC:10993
10861	Ensembl	ENSG00000145217
10861	HPRD	15361
10861	Vega	OTTHUMG00000160003
10863	MIM	606188
10863	HGNC	HGNC:206
10863	Ensembl	ENSG00000042980
10863	HPRD	08391
10863	Vega	OTTHUMG00000163780
10864	MIM	604995
10864	HGNC	HGNC:10971
10864	Ensembl	ENSG00000137204
10864	HPRD	05409
10864	Vega	OTTHUMG00000014726
10865	MIM	611583
10865	HGNC	HGNC:17361
10865	Ensembl	ENSG00000196843
10865	HPRD	12481
10865	Vega	OTTHUMG00000155229
10866	MIM	604676
10866	HGNC	HGNC:21659
10866	Ensembl	ENSG00000206337
10866	HPRD	05245
10867	MIM	613137
10867	HGNC	HGNC:21640
10867	Ensembl	ENSG00000011105
10867	HPRD	14823
10867	Vega	OTTHUMG00000150333
10868	MIM	615143
10868	HGNC	HGNC:12619
10868	Ensembl	ENSG00000136878
10868	HPRD	07505
10868	Vega	OTTHUMG00000020793
10869	MIM	614471
10869	HGNC	HGNC:12617
10869	Ensembl	ENSG00000172046
10869	HPRD	18278
10869	Vega	OTTHUMG00000133611
10870	MIM	604089
10870	HGNC	HGNC:16977
10870	Ensembl	ENSG00000126264
10870	HPRD	04971
10870	Vega	OTTHUMG00000048132
10871	MIM	606786
10871	HGNC	HGNC:19320
10871	Ensembl	ENSG00000167850
10871	HPRD	09491
10871	Vega	OTTHUMG00000067608
10873	MIM	604626
10873	HGNC	HGNC:6985
10873	Ensembl	ENSG00000151376
10873	HPRD	06862
10873	Vega	OTTHUMG00000167217
10874	MIM	605103
10874	HGNC	HGNC:7859
10874	Ensembl	ENSG00000109255
10874	HPRD	05485
10874	Vega	OTTHUMG00000102161
10875	MIM	605351
10875	HGNC	HGNC:3696
10875	Ensembl	ENSG00000127951
10875	HPRD	16098
10875	Vega	OTTHUMG00000130681
10876	MIM	611580
10876	HGNC	HGNC:16978
10876	Ensembl	ENSG00000181562
10876	HPRD	13289
10876	Vega	OTTHUMG00000029581
10877	MIM	605337
10877	HGNC	HGNC:16979
10877	Ensembl	ENSG00000134365
10877	HPRD	05627
10877	Vega	OTTHUMG00000036647
10878	MIM	605336
10878	HGNC	HGNC:16980
10878	Ensembl	ENSG00000116785
10878	HPRD	05626
10878	Vega	OTTHUMG00000035929
10879	MIM	611593
10879	HGNC	HGNC:17326
10879	Ensembl	ENSG00000171201
10879	HPRD	18078
10879	Vega	OTTHUMG00000129396
10880	MIM	604304
10880	HGNC	HGNC:162
10880	HPRD	11977
10881	MIM	604303
10881	HGNC	HGNC:161
10881	Ensembl	ENSG00000187003
10881	HPRD	11976
10881	Vega	OTTHUMG00000020461
10882	MIM	611586
10882	HGNC	HGNC:24182
10882	Ensembl	ENSG00000131094
10882	HPRD	12712
10882	Vega	OTTHUMG00000162944
10884	MIM	611991
10884	HGNC	HGNC:8769
10884	Ensembl	ENSG00000112996
10884	HPRD	17597
10884	Vega	OTTHUMG00000096967
10885	MIM	604737
10885	HGNC	HGNC:12755
10885	HPRD	16066
10886	MIM	607449
10886	HGNC	HGNC:4525
10886	Ensembl	ENSG00000056291
10886	HPRD	16244
10886	Vega	OTTHUMG00000129918
10887	MIM	607122
10887	HGNC	HGNC:4524
10887	Ensembl	ENSG00000169621
10887	HPRD	08452
10888	MIM	605569
10888	HGNC	HGNC:4523
10888	Ensembl	ENSG00000123901
10888	HPRD	16125
10888	Vega	OTTHUMG00000167779
10890	MIM	612672
10890	HGNC	HGNC:9759
10890	Ensembl	ENSG00000084733
10890	HPRD	06692
10890	Vega	OTTHUMG00000094796
10891	MIM	604517
10891	HGNC	HGNC:9237
10891	Ensembl	ENSG00000109819
10891	HPRD	05155
10891	Vega	OTTHUMG00000097747
10892	MIM	604860
10892	HGNC	HGNC:6819
10892	HPRD	06892
10893	MIM	604871
10893	HGNC	HGNC:7172
10893	Ensembl	ENSG00000125966
10893	HPRD	05338
10893	Vega	OTTHUMG00000032330
10894	MIM	605702
10894	HGNC	HGNC:14687
10894	HPRD	05753
10895	MIM	611591
10895	HGNC	HGNC:16981
10895	Ensembl	ENSG00000248848
10896	MIM	604301
10896	HGNC	HGNC:8103
10896	Ensembl	ENSG00000262180
10896	HPRD	16054
10896	Vega	OTTHUMG00000177601
10897	MIM	611484
10897	HGNC	HGNC:16688
10897	Ensembl	ENSG00000174851
10897	HPRD	06755
10897	Vega	OTTHUMG00000102079
10898	MIM	603052
10898	HGNC	HGNC:2327
10898	Ensembl	ENSG00000160917
10898	HPRD	04338
10898	Vega	OTTHUMG00000154599
10899	MIM	604671
10899	HGNC	HGNC:6201
10899	Ensembl	ENSG00000143543
10899	HPRD	05240
10899	Vega	OTTHUMG00000036590
10900	MIM	605448
10900	HGNC	HGNC:16984
10900	Ensembl	ENSG00000108309
10900	HPRD	16106
10900	Vega	OTTHUMG00000169259
10901	MIM	611596
10901	HGNC	HGNC:16985
10901	Ensembl	ENSG00000157326
10901	HPRD	07484
10901	Vega	OTTHUMG00000028777
10902	MIM	602848
10902	HGNC	HGNC:19874
10902	Ensembl	ENSG00000112983
10902	HPRD	04166
10902	Vega	OTTHUMG00000129204
10903	HGNC	HGNC:24307
10903	Ensembl	ENSG00000014914
10903	HPRD	16748
10903	Vega	OTTHUMG00000012207
10904	MIM	613110
10904	HGNC	HGNC:1055
10904	Ensembl	ENSG00000166619
10904	HPRD	16552
10904	Vega	OTTHUMG00000032419
10905	MIM	604345
10905	HGNC	HGNC:6822
10905	Ensembl	ENSG00000198162
10905	HPRD	05067
10905	Vega	OTTHUMG00000012149
10906	MIM	613197
10906	HGNC	HGNC:24808
10906	Ensembl	ENSG00000135148
10906	HPRD	10994
10906	Vega	OTTHUMG00000169640
10907	MIM	611595
10907	HGNC	HGNC:30551
10907	HPRD	18252
10908	MIM	603197
10908	HGNC	HGNC:16268
10908	Ensembl	ENSG00000032444
10908	HPRD	04432
10908	Vega	OTTHUMG00000182094
10910	MIM	604098
10910	HGNC	HGNC:16987
10911	MIM	604097
10911	HGNC	HGNC:12636
10911	Ensembl	ENSG00000049247
10911	HPRD	04976
10911	Vega	OTTHUMG00000001218
10912	MIM	604949
10912	HGNC	HGNC:4097
10912	Ensembl	ENSG00000130222
10912	HPRD	05383
10912	Vega	OTTHUMG00000020187
10913	MIM	604095
10913	HGNC	HGNC:2895
10913	Ensembl	ENSG00000135960
10913	HPRD	04974
10913	Vega	OTTHUMG00000130982
10914	MIM	605553
10914	HGNC	HGNC:14981
10914	Ensembl	ENSG00000090060
10914	HPRD	10407
10914	Vega	OTTHUMG00000171441
10915	MIM	605409
10915	HGNC	HGNC:15630
10915	Ensembl	ENSG00000113649
10915	HPRD	10393
10915	Vega	OTTHUMG00000129683
10916	MIM	300470
10916	HGNC	HGNC:16353
10916	Ensembl	ENSG00000102316
10916	HPRD	06630
10916	Vega	OTTHUMG00000021638
10917	MIM	606192
10917	HGNC	HGNC:1143
10917	Ensembl	ENSG00000168903
10917	HPRD	08393
10917	Vega	OTTHUMG00000162091
10919	MIM	604599
10919	HGNC	HGNC:14129
10919	Ensembl	ENSG00000204371
10919	HPRD	06854
10919	Vega	OTTHUMG00000031180
10920	MIM	616011
10920	HGNC	HGNC:24335
10920	HPRD	16737
10921	MIM	606447
10921	HGNC	HGNC:10080
10921	Ensembl	ENSG00000205937
10921	HPRD	07341
10921	Vega	OTTHUMG00000128828
10922	MIM	606965
10922	HGNC	HGNC:24676
10922	Ensembl	ENSG00000164896
10922	HPRD	07368
10922	Vega	OTTHUMG00000158694
10923	MIM	600503
10923	HGNC	HGNC:19985
10923	Ensembl	ENSG00000113387
10923	HPRD	02737
10923	Vega	OTTHUMG00000131071
10924	MIM	610728
10924	HGNC	HGNC:17389
10924	Ensembl	ENSG00000172594
10924	HPRD	10244
10924	Vega	OTTHUMG00000015490
10926	MIM	604281
10926	HGNC	HGNC:17364
10926	Ensembl	ENSG00000006634
10926	HPRD	10371
10926	Vega	OTTHUMG00000131034
10927	MIM	609936
10927	HGNC	HGNC:11243
10927	Ensembl	ENSG00000106723
10927	HPRD	18096
10927	Vega	OTTHUMG00000020168
10928	MIM	605801
10928	HGNC	HGNC:9841
10928	Ensembl	ENSG00000017797
10928	HPRD	09013
10928	Vega	OTTHUMG00000131596
10929	MIM	603269
10929	HGNC	HGNC:16988
10929	Ensembl	ENSG00000263465
10929	HPRD	04466
10929	Vega	OTTHUMG00000188534
10930	MIM	604797
10930	HGNC	HGNC:605
10930	HPRD	07268
10933	MIM	607303
10933	HGNC	HGNC:16989
10933	Ensembl	ENSG00000185787
10933	HPRD	09532
10933	Vega	OTTHUMG00000143865
10934	MIM	116960
10934	HGNC	HGNC:15773
10934	HPRD	15916
10935	MIM	604769
10935	HGNC	HGNC:9354
10935	Ensembl	ENSG00000165672
10935	HPRD	05305
10935	Vega	OTTHUMG00000019146
10936	MIM	606704
10936	HGNC	HGNC:4526
10936	Ensembl	ENSG00000119737
10936	HPRD	09462
10936	Vega	OTTHUMG00000129280
10938	MIM	605888
10938	HGNC	HGNC:3242
10938	Ensembl	ENSG00000110047
10938	HPRD	09325
10938	Vega	OTTHUMG00000066832
10939	MIM	604581
10939	HGNC	HGNC:315
10939	Ensembl	ENSG00000141385
10939	HPRD	05205
10939	Vega	OTTHUMG00000131695
10940	MIM	602486
10940	HGNC	HGNC:30129
10940	Ensembl	ENSG00000104356
10940	HPRD	03923
10940	Vega	OTTHUMG00000164635
10941	MIM	604716
10941	HGNC	HGNC:12542
10941	Ensembl	ENSG00000173610
10941	HPRD	05279
10941	Vega	OTTHUMG00000184942
10942	MIM	608159
10942	HGNC	HGNC:9485
10942	Ensembl	ENSG00000007038
10942	HPRD	07082
10942	Vega	OTTHUMG00000128931
10943	MIM	300609
10943	HGNC	HGNC:7370
10943	Ensembl	ENSG00000005302
10943	HPRD	05344
10943	Vega	OTTHUMG00000021132
10944	HGNC	HGNC:16990
10944	HPRD	18069
10945	MIM	131235
10945	HGNC	HGNC:6304
10945	Ensembl	ENSG00000105438
10945	HPRD	00569
10945	Vega	OTTHUMG00000183215
10946	MIM	605596
10946	HGNC	HGNC:10767
10946	Ensembl	ENSG00000183431
10946	HPRD	10411
10946	Vega	OTTHUMG00000004438
10947	MIM	610469
10947	HGNC	HGNC:570
10947	Ensembl	ENSG00000070718
10947	HPRD	09801
10947	Vega	OTTHUMG00000164060
10948	MIM	607048
10948	HGNC	HGNC:17579
10948	HPRD	06132
10949	MIM	609409
10949	HGNC	HGNC:5030
10949	HPRD	17112
10950	MIM	605674
10950	HGNC	HGNC:1132
10950	Ensembl	ENSG00000154640
10950	HPRD	10415
10950	Vega	OTTHUMG00000074501
10951	MIM	604511
10951	HGNC	HGNC:1551
10951	Ensembl	ENSG00000108468
10951	HPRD	05149
10951	Vega	OTTHUMG00000150417
10952	MIM	609214
10952	HGNC	HGNC:16993
10952	Ensembl	ENSG00000106803
10952	HPRD	06715
10952	Vega	OTTHUMG00000020354
10953	MIM	616049
10953	HGNC	HGNC:15746
10953	Ensembl	ENSG00000025772
10953	HPRD	11641
10953	Vega	OTTHUMG00000032552
10954	HGNC	HGNC:24811
10954	Ensembl	ENSG00000065485
10954	HPRD	08334
10954	Vega	OTTHUMG00000159558
10955	MIM	607165
10955	HGNC	HGNC:11699
10955	Ensembl	ENSG00000132824
10955	HPRD	06201
10956	MIM	609677
10956	HGNC	HGNC:16994
10956	Ensembl	ENSG00000135506
10956	HPRD	17804
10956	Vega	OTTHUMG00000170284
10957	MIM	606714
10957	HGNC	HGNC:17278
10957	Ensembl	ENSG00000146278
10957	HPRD	08412
10957	Vega	OTTHUMG00000015191
10959	HGNC	HGNC:16996
10959	Ensembl	ENSG00000086598
10959	HPRD	17984
10959	Vega	OTTHUMG00000168694
10960	MIM	609551
10960	HGNC	HGNC:16986
10960	Ensembl	ENSG00000169223
10960	HPRD	17285
10960	Vega	OTTHUMG00000130860
10961	MIM	602287
10961	HGNC	HGNC:13799
10961	Ensembl	ENSG00000089248
10961	HPRD	03794
10961	Vega	OTTHUMG00000169637
10962	MIM	604684
10962	HGNC	HGNC:16997
10962	HPRD	05251
10963	MIM	605063
10963	HGNC	HGNC:11387
10963	Ensembl	ENSG00000168439
10963	HPRD	05454
10963	Vega	OTTHUMG00000167789
10964	MIM	613975
10964	HGNC	HGNC:17817
10964	Ensembl	ENSG00000137959
10964	HPRD	13728
10964	Vega	OTTHUMG00000009724
10965	MIM	609972
10965	HGNC	HGNC:18431
10965	Ensembl	ENSG00000119673
10965	HPRD	10173
10965	Vega	OTTHUMG00000171608
10966	HGNC	HGNC:18284
10966	HPRD	11472
10969	MIM	614443
10969	HGNC	HGNC:15531
10969	Ensembl	ENSG00000117395
10969	HPRD	16849
10969	Vega	OTTHUMG00000007284
10970	HGNC	HGNC:16991
10970	Ensembl	ENSG00000136026
10970	HPRD	16717
10970	Vega	OTTHUMG00000170085
10971	MIM	609009
10971	HGNC	HGNC:12854
10971	Ensembl	ENSG00000134308
10971	HPRD	00886
10971	Vega	OTTHUMG00000013848
10972	MIM	605406
10972	HGNC	HGNC:16998
10972	Ensembl	ENSG00000170348
10972	HPRD	12013
10972	Vega	OTTHUMG00000171771
10973	MIM	614217
10973	HGNC	HGNC:18697
10973	Ensembl	ENSG00000112249
10973	HPRD	09980
10973	HPRD	16805
10973	Vega	OTTHUMG00000015279
10974	HGNC	HGNC:24043
10974	Ensembl	ENSG00000148671
10974	HPRD	16575
10974	Vega	OTTHUMG00000018668
10975	MIM	609711
10975	HGNC	HGNC:30862
10975	Ensembl	ENSG00000127540
10975	HPRD	15628
10975	Vega	OTTHUMG00000180084
10978	MIM	608757
10978	HGNC	HGNC:16999
10978	Ensembl	ENSG00000172409
10978	HPRD	16382
10978	Vega	OTTHUMG00000167146
10979	MIM	607746
10979	HGNC	HGNC:15767
10979	Ensembl	ENSG00000073712
10979	HPRD	06374
10979	Vega	OTTHUMG00000140309
10980	MIM	614729
10980	HGNC	HGNC:21749
10980	Ensembl	ENSG00000168090
10980	HPRD	16735
10980	Vega	OTTHUMG00000154632
10981	MIM	612906
10981	HGNC	HGNC:9772
10981	Ensembl	ENSG00000118508
10981	HPRD	06700
10981	Vega	OTTHUMG00000015755
10982	MIM	605789
10982	HGNC	HGNC:6891
10982	Ensembl	ENSG00000166974
10982	HPRD	16157
10982	Vega	OTTHUMG00000132551
10983	HGNC	HGNC:1595
10983	Ensembl	ENSG00000118816
10983	HPRD	16690
10983	Vega	OTTHUMG00000130106
10984	MIM	604115
10984	HGNC	HGNC:6295
10984	Ensembl	ENSG00000269821
10985	MIM	605614
10985	HGNC	HGNC:4199
10985	Ensembl	ENSG00000089154
10985	HPRD	16127
10985	Vega	OTTHUMG00000169338
10986	MIM	137100
10986	HGNC	HGNC:5459
10987	MIM	604850
10987	HGNC	HGNC:2240
10987	Ensembl	ENSG00000121022
10987	HPRD	06888
10987	Vega	OTTHUMG00000164563
10988	MIM	601870
10988	HGNC	HGNC:16672
10988	Ensembl	ENSG00000111142
10988	HPRD	03522
10988	Vega	OTTHUMG00000170280
10989	MIM	600378
10989	HGNC	HGNC:6047
10989	Ensembl	ENSG00000132305
10989	HPRD	02658
10989	Vega	OTTHUMG00000153170
10990	MIM	604814
10990	HGNC	HGNC:6609
10990	Ensembl	ENSG00000105609
10990	HPRD	11993
10990	Vega	OTTHUMG00000066636
10991	MIM	604437
10991	HGNC	HGNC:18044
10991	Ensembl	ENSG00000188338
10991	HPRD	11980
10991	Vega	OTTHUMG00000156764
10992	MIM	605591
10992	HGNC	HGNC:10769
10992	Ensembl	ENSG00000087365
10992	HPRD	10410
10992	Vega	OTTHUMG00000166751
10993	MIM	182128
10993	HGNC	HGNC:10691
10993	Ensembl	ENSG00000135094
10993	HPRD	01633
10993	Vega	OTTHUMG00000169554
10994	MIM	605770
10994	HGNC	HGNC:6041
10994	Ensembl	ENSG00000105135
10994	HPRD	16152
10994	Vega	OTTHUMG00000165630
10998	MIM	603314
10998	HGNC	HGNC:10999
10998	Ensembl	ENSG00000083807
10998	HPRD	04499
10998	Vega	OTTHUMG00000183543
10999	MIM	604194
10999	HGNC	HGNC:10998
10999	Ensembl	ENSG00000167114
10999	HPRD	09172
10999	Vega	OTTHUMG00000020746
11000	MIM	604193
11000	HGNC	HGNC:10997
11000	Ensembl	ENSG00000143554
11000	HPRD	11967
11000	Vega	OTTHUMG00000037155
11001	MIM	603247
11001	HGNC	HGNC:10996
11001	Ensembl	ENSG00000140284
11001	HPRD	11935
11001	Vega	OTTHUMG00000131643
11004	MIM	604538
11004	HGNC	HGNC:6393
11004	Ensembl	ENSG00000142945
11004	HPRD	05172
11004	Vega	OTTHUMG00000008416
11005	MIM	605010
11005	HGNC	HGNC:15464
11005	Ensembl	ENSG00000133710
11005	HPRD	05423
11005	Vega	OTTHUMG00000134305
11006	MIM	604821
11006	HGNC	HGNC:6608
11006	Ensembl	ENSG00000186818
11006	HPRD	11996
11006	Vega	OTTHUMG00000065879
11007	MIM	605360
11007	HGNC	HGNC:24926
11007	Ensembl	ENSG00000175602
11007	HPRD	16101
11007	Vega	OTTHUMG00000166722
11009	MIM	604136
11009	HGNC	HGNC:11346
11009	Ensembl	ENSG00000162892
11009	HPRD	04995
11009	Vega	OTTHUMG00000036459
11010	MIM	602692
11010	HGNC	HGNC:17001
11010	HPRD	04071
11011	MIM	608439
11011	HGNC	HGNC:11842
11011	HPRD	10527
11012	MIM	604434
11012	HGNC	HGNC:6359
11012	Ensembl	ENSG00000167757
11012	HPRD	05114
11012	Vega	OTTHUMG00000182915
11013	MIM	300939
11013	HGNC	HGNC:30744
11013	Ensembl	ENSG00000158164
11013	HPRD	06744
11013	Vega	OTTHUMG00000022054
11014	MIM	609024
11014	HGNC	HGNC:6305
11014	Ensembl	ENSG00000136240
11014	HPRD	06598
11014	Vega	OTTHUMG00000023103
11015	HGNC	HGNC:6306
11015	Ensembl	ENSG00000100196
11015	HPRD	17177
11015	Vega	OTTHUMG00000153520
11016	MIM	606371
11016	HGNC	HGNC:792
11016	Ensembl	ENSG00000170653
11016	HPRD	06968
11016	Vega	OTTHUMG00000169776
11017	HGNC	HGNC:30240
11017	HPRD	15288
11018	MIM	605395
11018	HGNC	HGNC:17291
11018	HPRD	05653
11019	MIM	607031
11019	HGNC	HGNC:16429
11019	Ensembl	ENSG00000121897
11019	HPRD	09514
11019	Vega	OTTHUMG00000099369
11020	MIM	615870
11020	HGNC	HGNC:18626
11020	Ensembl	ENSG00000100360
11020	Vega	OTTHUMG00000150544
11021	MIM	604199
11021	HGNC	HGNC:9774
11021	Ensembl	ENSG00000111737
11021	HPRD	05010
11021	Vega	OTTHUMG00000169159
11022	MIM	609501
11022	HGNC	HGNC:11713
11022	Ensembl	ENSG00000182134
11022	HPRD	15485
11022	Vega	OTTHUMG00000013062
11023	MIM	604294
11023	HGNC	HGNC:12660
11023	Ensembl	ENSG00000148704
11023	HPRD	16052
11023	Vega	OTTHUMG00000019117
11024	MIM	604810
11024	HGNC	HGNC:6602
11024	Ensembl	ENSG00000104974
11024	HPRD	07272
11024	Vega	OTTHUMG00000065701
11025	MIM	604820
11025	HGNC	HGNC:6607
11025	Ensembl	ENSG00000204577
11025	HPRD	11995
11025	Vega	OTTHUMG00000066626
11026	MIM	604818
11026	HGNC	HGNC:6604
11026	HPRD	10382
11027	MIM	604812
11027	HGNC	HGNC:6603
11027	Ensembl	ENSG00000239998
11027	HPRD	11992
11027	Vega	OTTHUMG00000065703
11029	HGNC	HGNC:8953
11030	MIM	601558
11030	HGNC	HGNC:19097
11030	Ensembl	ENSG00000157110
11030	HPRD	11870
11030	Vega	OTTHUMG00000163845
11031	MIM	605694
11031	HGNC	HGNC:9771
11031	Ensembl	ENSG00000168461
11031	HPRD	05751
11031	Vega	OTTHUMG00000178513
11033	MIM	608114
11033	HGNC	HGNC:16486
11033	Ensembl	ENSG00000105963
11033	HPRD	09733
11033	Vega	OTTHUMG00000023380
11034	MIM	609114
11034	HGNC	HGNC:15750
11034	Ensembl	ENSG00000125868
11034	HPRD	16446
11034	Vega	OTTHUMG00000031947
11035	MIM	605817
11035	HGNC	HGNC:10021
11035	Ensembl	ENSG00000129465
11035	HPRD	09315
11035	Vega	OTTHUMG00000029349
11036	MIM	605358
11036	HGNC	HGNC:30727
11036	Ensembl	ENSG00000242441
11036	HPRD	05640
11036	Vega	OTTHUMG00000152038
11037	MIM	605357
11037	HGNC	HGNC:17003
11037	Ensembl	ENSG00000243244
11037	HPRD	16100
11037	Vega	OTTHUMG00000129169
11039	HPRD	15404
11040	MIM	300295
11040	HGNC	HGNC:8987
11040	Ensembl	ENSG00000102096
11040	HPRD	02244
11040	Vega	OTTHUMG00000024132
11041	MIM	605517
11041	HGNC	HGNC:15685
11041	Ensembl	ENSG00000174684
11041	HPRD	09270
11041	Vega	OTTHUMG00000167082
11042	HPRD	18067
11043	MIM	300204
11043	HGNC	HGNC:7096
11043	HPRD	02191
11044	MIM	605198
11044	HGNC	HGNC:16705
11044	Ensembl	ENSG00000112941
11044	HPRD	09239
11044	Vega	OTTHUMG00000090457
11045	MIM	611557
11045	HGNC	HGNC:12577
11045	Ensembl	ENSG00000105668
11045	HPRD	15624
11045	Vega	OTTHUMG00000048115
11046	MIM	609182
11046	HGNC	HGNC:20799
11046	Ensembl	ENSG00000130958
11046	HPRD	16456
11046	Vega	OTTHUMG00000020293
11047	MIM	610650
11047	HGNC	HGNC:15759
11047	Ensembl	ENSG00000130706
11047	HPRD	06440
11047	Vega	OTTHUMG00000032904
11049	HGNC	HGNC:30934
11051	MIM	604978
11051	HGNC	HGNC:13870
11051	Ensembl	ENSG00000167005
11051	HPRD	05400
11051	Vega	OTTHUMG00000133240
11052	MIM	604979
11052	HGNC	HGNC:13871
11052	Ensembl	ENSG00000111605
11052	Vega	OTTHUMG00000169340
11054	MIM	606459
11054	HGNC	HGNC:15768
11054	Ensembl	ENSG00000060491
11054	HPRD	08404
11054	Vega	OTTHUMG00000032937
11055	MIM	608498
11055	HGNC	HGNC:15662
11055	Ensembl	ENSG00000042813
11055	HPRD	18364
11055	Vega	OTTHUMG00000023528
11056	MIM	612500
11056	HGNC	HGNC:20038
11056	Ensembl	ENSG00000278053
11056	HPRD	09911
11056	Vega	OTTHUMG00000188475
11057	MIM	612196
11057	HGNC	HGNC:18717
11057	Ensembl	ENSG00000140526
11057	HPRD	09791
11057	Vega	OTTHUMG00000148684
11059	MIM	602307
11059	HGNC	HGNC:17004
11059	Ensembl	ENSG00000123124
11059	HPRD	03811
11059	Vega	OTTHUMG00000163690
11060	MIM	602308
11060	HGNC	HGNC:16804
11060	Ensembl	ENSG00000198373
11060	HPRD	03812
11060	Vega	OTTHUMG00000137573
11061	MIM	605147
11061	HGNC	HGNC:17005
11061	Ensembl	ENSG00000136110
11061	HPRD	05511
11061	Vega	OTTHUMG00000016980
11062	HGNC	HGNC:21517
11062	Ensembl	ENSG00000105865
11062	HPRD	17886
11062	Vega	OTTHUMG00000154763
11063	MIM	606698
11063	HGNC	HGNC:30635
11063	Ensembl	ENSG00000039600
11063	HPRD	09461
11063	Vega	OTTHUMG00000130247
11064	MIM	605496
11064	HGNC	HGNC:1858
11064	Ensembl	ENSG00000119397
11064	HPRD	05691
11064	Vega	OTTHUMG00000020581
11065	MIM	605574
11065	HGNC	HGNC:15937
11065	Ensembl	ENSG00000175063
11065	HPRD	05717
11065	Vega	OTTHUMG00000033038
11066	HGNC	HGNC:30852
11066	HPRD	15595
11067	MIM	611309
11067	HGNC	HGNC:23355
11067	Ensembl	ENSG00000165507
11067	HPRD	12558
11067	Vega	OTTHUMG00000018063
11068	MIM	607068
11068	HGNC	HGNC:30253
11068	Ensembl	ENSG00000114395
11068	Ensembl	ENSG00000271858
11068	HPRD	06143
11068	Vega	OTTHUMG00000156813
11069	MIM	606058
11069	HGNC	HGNC:16626
11069	Ensembl	ENSG00000091428
11069	HPRD	06929
11069	Vega	OTTHUMG00000133677
11070	MIM	607069
11070	HGNC	HGNC:30055
11070	Ensembl	ENSG00000126062
11070	HPRD	06144
11070	Vega	OTTHUMG00000044212
11072	MIM	606618
11072	HGNC	HGNC:17007
11072	Ensembl	ENSG00000276023
11072	HPRD	09427
11072	Vega	OTTHUMG00000188472
11073	MIM	607760
11073	HGNC	HGNC:17008
11073	Ensembl	ENSG00000163781
11073	HPRD	09678
11073	Vega	OTTHUMG00000159773
11074	MIM	609316
11074	HGNC	HGNC:16289
11074	Ensembl	ENSG00000204616
11074	HPRD	10281
11074	Vega	OTTHUMG00000031064
11075	MIM	600621
11075	HGNC	HGNC:10577
11075	Ensembl	ENSG00000104435
11075	HPRD	09003
11075	Vega	OTTHUMG00000164610
11076	MIM	608773
11076	HGNC	HGNC:24164
11076	Ensembl	ENSG00000171368
11076	HPRD	18522
11076	Vega	OTTHUMG00000131011
11077	MIM	604554
11077	HGNC	HGNC:5226
11077	Ensembl	ENSG00000160207
11077	HPRD	05186
11077	Vega	OTTHUMG00000086863
11078	MIM	609761
11078	HGNC	HGNC:17009
11078	Ensembl	ENSG00000100106
11078	HPRD	11028
11078	Vega	OTTHUMG00000150657
11079	HGNC	HGNC:30309
11079	Ensembl	ENSG00000157916
11079	HPRD	17967
11079	Vega	OTTHUMG00000001403
11080	MIM	611327
11080	HGNC	HGNC:14886
11080	HPRD	07486
11081	MIM	603288
11081	HGNC	HGNC:6309
11081	Ensembl	ENSG00000139330
11081	HPRD	04477
11081	Vega	OTTHUMG00000170073
11082	MIM	601521
11082	HGNC	HGNC:3466
11082	Ensembl	ENSG00000164283
11082	HPRD	03310
11082	Vega	OTTHUMG00000097010
11083	MIM	604140
11083	HGNC	HGNC:2680
11083	Ensembl	ENSG00000101191
11083	HPRD	10363
11083	HPRD	12752
11083	Vega	OTTHUMG00000032945
11085	MIM	604779
11085	HGNC	HGNC:208
11085	Ensembl	ENSG00000134249
11085	HPRD	05307
11085	Vega	OTTHUMG00000189303
11086	MIM	604778
11086	HGNC	HGNC:207
11086	Ensembl	ENSG00000168594
11086	HPRD	05306
11086	Vega	OTTHUMG00000160764
11091	MIM	609012
11091	HGNC	HGNC:12757
11091	Ensembl	ENSG00000196363
11091	HPRD	10614
11091	Vega	OTTHUMG00000131707
11092	HGNC	HGNC:1367
11092	Ensembl	ENSG00000165698
11092	HPRD	12986
11092	Vega	OTTHUMG00000020847
11093	MIM	604134
11093	HGNC	HGNC:1366
11093	Ensembl	ENSG00000160323
11093	HPRD	04994
11093	Vega	OTTHUMG00000020876
11094	MIM	613104
11094	HGNC	HGNC:1365
11094	Ensembl	ENSG00000160325
11094	HPRD	12974
11094	Vega	OTTHUMG00000020875
11095	MIM	605175
11095	HGNC	HGNC:224
11095	Ensembl	ENSG00000134917
11095	HPRD	05531
11095	Vega	OTTHUMG00000165656
11096	MIM	605007
11096	HGNC	HGNC:221
11096	Ensembl	ENSG00000154736
11096	HPRD	05420
11096	Vega	OTTHUMG00000078686
11097	HGNC	HGNC:17010
