GeneID	type	symbol
3028	synonym	SDR5C1
3029	symbol	HAGH
3029	synonym	GLO2
3029	synonym	GLX2
3029	synonym	GLXII
3029	synonym	HAGH1
3030	symbol	HADHA
3030	synonym	ECHA
3030	synonym	GBP
3030	synonym	HADH
3030	synonym	LCEH
3030	synonym	LCHAD
3030	synonym	MTPA
3030	synonym	TP-ALPHA
3031	symbol	HADHAP1
3031	synonym	HADHAP
3032	symbol	HADHB
3032	synonym	ECHB
3032	synonym	MSTP029
3032	synonym	MTPB
3032	synonym	TP-BETA
3033	symbol	HADH
3033	synonym	HAD
3033	synonym	HADH1
3033	synonym	HADHSC
3033	synonym	HCDH
3033	synonym	HHF4
3033	synonym	MSCHAD
3033	synonym	SCHAD
3034	symbol	HAL
3034	synonym	HIS
3034	synonym	HSTD
3035	symbol	HARS
3035	synonym	HRS
3035	synonym	USH3B
3036	symbol	HAS1
3036	synonym	HAS
3037	symbol	HAS2
3038	symbol	HAS3
3039	symbol	HBA1
3039	synonym	HBA-T3
3039	synonym	HBH
3040	symbol	HBA2
3040	synonym	HBA-T2
3040	synonym	HBH
3041	symbol	HBAP1
3041	synonym	HBA-T1
3041	synonym	HBA3
3041	synonym	HBA3P
3042	symbol	HBM
3042	synonym	HBAP2
3042	synonym	HBK
3043	symbol	HBB
3043	synonym	CD113t-C
3043	synonym	beta-globin
3044	symbol	HBBP1
3044	synonym	HBH1
3044	synonym	HBHP
3045	symbol	HBD
3046	symbol	HBE1
3046	synonym	HBE
3047	symbol	HBG1
3047	synonym	HBG-T2
3047	synonym	HBGA
3047	synonym	HBGR
3047	synonym	HSGGL1
3047	synonym	PRO2979
3048	symbol	HBG2
3048	synonym	HBG-T1
3048	synonym	TNCY
3049	symbol	HBQ1
3049	synonym	HBQ
3050	symbol	HBZ
3050	synonym	HBZ-T1
3050	synonym	HBZ1
3051	symbol	HBZP1
3051	synonym	HBZ-T2
3051	synonym	HBZ2
3051	synonym	HBZ2P
3051	synonym	HBZP
3052	symbol	HCCS
3052	synonym	CCHL
3052	synonym	LSDMCA1
3052	synonym	MCOPS7
3052	synonym	MLS
3053	symbol	SERPIND1
3053	synonym	D22S673
3053	synonym	HC2
3053	synonym	HCF2
3053	synonym	HCII
3053	synonym	HLS2
3053	synonym	LS2
3053	synonym	THPH10
3054	symbol	HCFC1
3054	synonym	CFF
3054	synonym	HCF
3054	synonym	HCF-1
3054	synonym	HCF1
3054	synonym	HFC1
3054	synonym	MRX3
3054	synonym	PPP1R89
3054	synonym	VCAF
3055	symbol	HCK
3055	synonym	JTK9
3055	synonym	p59Hck
3055	synonym	p61Hck
3056	symbol	HCL1
3056	synonym	BRHC
3057	symbol	HCL2
3057	synonym	RHA
3057	synonym	RHC
3059	symbol	HCLS1
3059	synonym	CTTNL
3059	synonym	HS1
3059	synonym	lckBP1
3059	synonym	p75
3060	symbol	HCRT
3060	synonym	NRCLP1
3060	synonym	OX
3060	synonym	PPOX
3061	symbol	HCRTR1
3061	synonym	OX1R
3062	symbol	HCRTR2
3062	synonym	OX2R
3063	symbol	HCVS
3064	symbol	HTT
3064	synonym	HD
3064	synonym	IT15
3065	symbol	HDAC1
3065	synonym	GON-10
3065	synonym	HD1
3065	synonym	RPD3
3065	synonym	RPD3L1
3066	symbol	HDAC2
3066	synonym	HD2
3066	synonym	RPD3
3066	synonym	YAF1
3067	symbol	HDC
3068	symbol	HDGF
3068	synonym	HMG1L2
3069	symbol	HDLBP
3069	synonym	HBP
3069	synonym	PRO2900
3069	synonym	VGL
3070	symbol	HELLS
3070	synonym	LSH
3070	synonym	Nbla10143
3070	synonym	PASG
3070	synonym	SMARCA6
3071	symbol	NCKAP1L
3071	synonym	HEM1
3073	symbol	HEXA
3073	synonym	TSD
3074	symbol	HEXB
3074	synonym	ENC-1AS
3074	synonym	HEL-248
3075	symbol	CFH
3075	synonym	AHUS1
3075	synonym	AMBP1
3075	synonym	ARMD4
3075	synonym	ARMS1
3075	synonym	CFHL3
3075	synonym	FH
3075	synonym	FHL1
3075	synonym	HF
3075	synonym	HF1
3075	synonym	HF2
3075	synonym	HUS
3077	symbol	HFE
3077	synonym	HFE1
3077	synonym	HH
3077	synonym	HLA-H
3077	synonym	MVCD7
3077	synonym	TFQTL2
3078	symbol	CFHR1
3078	synonym	CFHL
3078	synonym	CFHL1
3078	synonym	CFHL1P
3078	synonym	CFHR1P
3078	synonym	FHR1
3078	synonym	H36-1
3078	synonym	H36-2
3078	synonym	HFL1
3078	synonym	HFL2
3080	symbol	CFHR2
3080	synonym	CFHL2
3080	synonym	FHR2
3080	synonym	HFL3
3081	symbol	HGD
3081	synonym	AKU
3081	synonym	HGO
3082	symbol	HGF
3082	synonym	DFNB39
3082	synonym	F-TCF
3082	synonym	HGFB
3082	synonym	HPTA
3082	synonym	SF
3083	symbol	HGFAC
3083	synonym	HGFA
3084	symbol	NRG1
3084	synonym	ARIA
3084	synonym	GGF
3084	synonym	GGF2
3084	synonym	HGL
3084	synonym	HRG
3084	synonym	HRG1
3084	synonym	HRGA
3084	synonym	MST131
3084	synonym	MSTP131
3084	synonym	NDF
3084	synonym	NRG1-IT2
3084	synonym	SMDF
3087	symbol	HHEX
3087	synonym	HEX
3087	synonym	HMPH
3087	synonym	HOX11L-PEN
3087	synonym	PRH
3087	synonym	PRHX
3090	symbol	HIC1
3090	synonym	ZBTB29
3090	synonym	ZNF901
3090	synonym	hic-1
3091	symbol	HIF1A
3091	synonym	HIF-1A
3091	synonym	HIF-1alpha
3091	synonym	HIF1
3091	synonym	HIF1-ALPHA
3091	synonym	MOP1
3091	synonym	PASD8
3091	synonym	bHLHe78
3092	symbol	HIP1
3092	synonym	HIP-I
3092	synonym	ILWEQ
3092	synonym	SHON
3092	synonym	SHONbeta
3092	synonym	SHONgamma
3093	symbol	UBE2K
3093	synonym	E2-25K
3093	synonym	HIP2
3093	synonym	HYPG
3093	synonym	LIG
3093	synonym	UBC1
3094	symbol	HINT1
3094	synonym	HINT
3094	synonym	NMAN
3094	synonym	PKCI-1
3094	synonym	PRKCNH1
3096	symbol	HIVEP1
3096	synonym	CIRIP
3096	synonym	CRYBP1
3096	synonym	GAAP
3096	synonym	MBP-1
3096	synonym	PRDII-BF1
3096	synonym	Schnurri-1
3096	synonym	ZAS1
3096	synonym	ZNF40
3096	synonym	ZNF40A
3097	symbol	HIVEP2
3097	synonym	HIV-EP2
3097	synonym	MBP-2
3097	synonym	MIBP1
3097	synonym	SHN2
3097	synonym	ZAS2
3097	synonym	ZNF40B
3098	symbol	HK1
3098	synonym	HK1-ta
3098	synonym	HK1-tb
3098	synonym	HK1-tc
3098	synonym	HKD
3098	synonym	HKI
3098	synonym	HMSNR
3098	synonym	HXK1
3099	symbol	HK2
3099	synonym	HKII
3099	synonym	HXK2
3101	symbol	HK3
3101	synonym	HKIII
3101	synonym	HXK3
3104	symbol	ZBTB48
3104	synonym	HKR3
3104	synonym	ZNF855
3104	synonym	pp9964
3105	symbol	HLA-A
3105	synonym	HLAA
3106	symbol	HLA-B
3106	synonym	AS
3106	synonym	HLAB
3106	synonym	SPDA1
3107	symbol	HLA-C
3107	synonym	D6S204
3107	synonym	HLA-JY3
3107	synonym	HLC-C
3107	synonym	PSORS1
3108	symbol	HLA-DMA
3108	synonym	D6S222E
3108	synonym	DMA
3108	synonym	HLADM
3108	synonym	RING6
3109	symbol	HLA-DMB
3109	synonym	D6S221E
3109	synonym	RING7
3110	symbol	MNX1
3110	synonym	HB9
3110	synonym	HLXB9
3110	synonym	HOXHB9
3110	synonym	SCRA1
3111	symbol	HLA-DOA
3111	synonym	HLA-DNA
3111	synonym	HLA-DZA
3111	synonym	HLADZ
3112	symbol	HLA-DOB
3112	synonym	DOB
3113	symbol	HLA-DPA1
3113	synonym	DP(W3)
3113	synonym	DP(W4)
3113	synonym	HLA-DP1A
3113	synonym	HLADP
3113	synonym	HLASB
3113	synonym	PLT1
3115	symbol	HLA-DPB1
3115	synonym	DPB1
3115	synonym	HLA-DP
3115	synonym	HLA-DP1B
3115	synonym	HLA-DPB
3116	symbol	HLA-DPB2
3116	synonym	DP2B
3116	synonym	DPB2
3116	synonym	DPbeta2
3116	synonym	HLA-DP2B
3117	symbol	HLA-DQA1
3117	synonym	CD
3117	synonym	CELIAC1
3117	synonym	DQ-A1
3117	synonym	GSE
3117	synonym	HLA-DQA
3118	symbol	HLA-DQA2
3118	synonym	DX-ALPHA
3118	synonym	HLA-DXA
3119	symbol	HLA-DQB1
3119	synonym	CELIAC1
3119	synonym	HLA-DQB
3119	synonym	IDDM1
3120	symbol	HLA-DQB2
3120	synonym	HLA-DQB1
3120	synonym	HLA-DXB
3121	symbol	HLA-DQB3
3121	synonym	D6S205
3121	synonym	D6S205E
3121	synonym	DQB3
3121	synonym	DVB
3121	synonym	DVbeta
3121	synonym	HLA-DVB
3122	symbol	HLA-DRA
3122	synonym	HLA-DRA1
3122	synonym	MLRW
3123	symbol	HLA-DRB1
3123	synonym	DRB1
3123	synonym	DRw10
3123	synonym	HLA-DR1B
3123	synonym	HLA-DRB
3123	synonym	SS1
3124	symbol	HLA-DRB2
3124	synonym	HLA-DR2B
3125	symbol	HLA-DRB3
3125	synonym	DRB1
3125	synonym	DRw10
3125	synonym	HLA-DR1B
3125	synonym	HLA-DR3B
3125	synonym	HLA-DRB
3125	synonym	SS1
3126	symbol	HLA-DRB4
3126	synonym	DR-4
3126	synonym	DR4
3126	synonym	DRB4
3126	synonym	HLA-DR4B
3127	symbol	HLA-DRB5
3127	synonym	HLA-DRB
3128	symbol	HLA-DRB6
3129	symbol	HLA-DRB7
3130	symbol	HLA-DRB8
3131	symbol	HLF
3132	symbol	HLA-DRB9
3132	synonym	D6S206
3132	synonym	D6S206E
3132	synonym	HLA-DR1BL
3132	synonym	HLA-DRB1L
3133	symbol	HLA-E
3133	synonym	EA1.2
3133	synonym	EA2.1
3133	synonym	HLA-6.2
3133	synonym	MHC
3133	synonym	QA1
3134	symbol	HLA-F
3134	synonym	CDA12
3134	synonym	HLA-5.4
3134	synonym	HLA-CDA12
3134	synonym	HLAF
3135	symbol	HLA-G
3135	synonym	MHC-G
3136	symbol	HLA-H
3136	synonym	HLAHP
3137	symbol	HLA-J
3137	synonym	CDA12
3137	synonym	D6S203
3137	synonym	HLA-59
3137	synonym	HLA-CDA12
3138	symbol	HLA-K
3138	synonym	HLA-70
3138	synonym	HLA70
3138	synonym	HLAK
3139	symbol	HLA-L
3139	synonym	HLA-92
3139	synonym	HLA92
3139	synonym	HLAL
3140	symbol	MR1
3140	synonym	HLALS
3141	symbol	HLCS
3141	synonym	HCS
3142	symbol	HLX
3142	synonym	HB24
3142	synonym	HLX1
3145	symbol	HMBS
3145	synonym	PBG-D
3145	synonym	PBGD
3145	synonym	PORC
3145	synonym	UPS
3146	symbol	HMGB1
3146	synonym	HMG1
3146	synonym	HMG3
3146	synonym	SBP-1
3148	symbol	HMGB2
3148	synonym	HMG2
3149	symbol	HMGB3
3149	synonym	HMG-2a
3149	synonym	HMG-4
3149	synonym	HMG2A
3149	synonym	HMG4
3150	symbol	HMGN1
3150	synonym	HMG14
3151	symbol	HMGN2
3151	synonym	HMG17
3152	symbol	HMGN2P11
3152	synonym	28H
3152	synonym	HMG17P1
3152	synonym	HMGN2L11
3153	symbol	HMGN2P12
3153	synonym	60H
3153	synonym	HMG17P2
3153	synonym	HMGN2L12
3155	symbol	HMGCL
3155	synonym	HL
3156	symbol	HMGCR
3156	synonym	LDLCQ3
3157	symbol	HMGCS1
3157	synonym	HMGCS
3158	symbol	HMGCS2
3159	symbol	HMGA1
3159	synonym	HMG-R
3159	synonym	HMGA1A
3159	synonym	HMGIY
3161	symbol	HMMR
3161	synonym	CD168
3161	synonym	IHABP
3161	synonym	RHAMM
3162	symbol	HMOX1
3162	synonym	HMOX1D
3162	synonym	HO-1
3162	synonym	HSP32
3162	synonym	bK286B10
3163	symbol	HMOX2
3163	synonym	HO-2
3164	symbol	NR4A1
3164	synonym	GFRP1
3164	synonym	HMR
3164	synonym	N10
3164	synonym	NAK-1
3164	synonym	NGFIB
3164	synonym	NP10
3164	synonym	NUR77
3164	synonym	TR3
3166	symbol	HMX1
3166	synonym	H6
3166	synonym	NKX5-3
3167	symbol	HMX2
3167	synonym	H6L
3167	synonym	Nkx5-2
3169	symbol	FOXA1
3169	synonym	HNF3A
3169	synonym	TCF3A
3170	symbol	FOXA2
3170	synonym	HNF3B
3170	synonym	TCF3B
3171	symbol	FOXA3
3171	synonym	FKHH3
3171	synonym	HNF3G
3171	synonym	TCF3G
3172	symbol	HNF4A
3172	synonym	FRTS4
3172	synonym	HNF4
3172	synonym	HNF4a7
3172	synonym	HNF4a8
3172	synonym	HNF4a9
3172	synonym	HNF4alpha
3172	synonym	MODY
3172	synonym	MODY1
3172	synonym	NR2A1
3172	synonym	NR2A21
3172	synonym	TCF
3172	synonym	TCF14
3174	symbol	HNF4G
3174	synonym	NR2A2
3174	synonym	NR2A3
3175	symbol	ONECUT1
3175	synonym	HNF-6
3175	synonym	HNF6
3175	synonym	HNF6A
3176	symbol	HNMT
3176	synonym	HMT
3176	synonym	HNMT-S1
3176	synonym	HNMT-S2
3177	symbol	SLC29A2
3177	synonym	DER12
3177	synonym	ENT2
3177	synonym	HNP36
3178	symbol	HNRNPA1
3178	synonym	ALS19
3178	synonym	ALS20
3178	synonym	HNRPA1
3178	synonym	HNRPA1L3
3178	synonym	IBMPFD3
3178	synonym	hnRNP A1
3178	synonym	hnRNP-A1
3181	symbol	HNRNPA2B1
3181	synonym	HNRNPA2
3181	synonym	HNRNPB1
3181	synonym	HNRPA2
3181	synonym	HNRPA2B1
3181	synonym	HNRPB1
3181	synonym	IBMPFD2
3181	synonym	RNPA2
3181	synonym	SNRPB1
3182	symbol	HNRNPAB
3182	synonym	ABBP1
3182	synonym	HNRPAB
3183	symbol	HNRNPC
3183	synonym	C1
3183	synonym	C2
3183	synonym	HNRNP
3183	synonym	HNRPC
3183	synonym	SNRPC
3184	symbol	HNRNPD
3184	synonym	AUF1
3184	synonym	AUF1A
3184	synonym	HNRPD
3184	synonym	P37
3184	synonym	hnRNPD0
3185	symbol	HNRNPF
3185	synonym	HNRPF
3185	synonym	OK/SW-cl.23
3185	synonym	mcs94-1
3186	symbol	RBMXP1
3186	synonym	HNRNP-G
3186	synonym	HNRPG
3187	symbol	HNRNPH1
3187	synonym	HNRPH
3187	synonym	HNRPH1
3187	synonym	hnRNPH
3188	symbol	HNRNPH2
3188	synonym	FTP3
3188	synonym	HNRPH'
3188	synonym	HNRPH2
3188	synonym	hnRNPH'
3189	symbol	HNRNPH3
3189	synonym	2H9
3189	synonym	HNRPH3
3190	symbol	HNRNPK
3190	synonym	CSBP
3190	synonym	HNRPK
3190	synonym	TUNP
3191	symbol	HNRNPL
3191	synonym	HNRPL
3191	synonym	P/OKcl.14
3191	synonym	hnRNP-L
3192	symbol	HNRNPU
3192	synonym	HNRPU
3192	synonym	SAF-A
3192	synonym	SAFA
3192	synonym	U21.1
3192	synonym	hnRNP U
3193	symbol	HOAC
3193	synonym	ULG4
3195	symbol	TLX1
3195	synonym	HOX11
3195	synonym	TCL3
3196	symbol	TLX2
3196	synonym	HOX11L1
3196	synonym	NCX
3197	symbol	HOXA@
3197	synonym	HOX1@
3198	symbol	HOXA1
3198	synonym	BSAS
3198	synonym	HOX1
3198	synonym	HOX1F
3199	symbol	HOXA2
3199	synonym	HOX1K
3199	synonym	MCOHI
3200	symbol	HOXA3
3200	synonym	HOX1
3200	synonym	HOX1E
3201	symbol	HOXA4
3201	synonym	HOX1
3201	synonym	HOX1D
3202	symbol	HOXA5
3202	synonym	HOX1
3202	synonym	HOX1.3
3202	synonym	HOX1C
3203	symbol	HOXA6
3203	synonym	HOX1
3203	synonym	HOX1.2
3203	synonym	HOX1B
3204	symbol	HOXA7
3204	synonym	ANTP
3204	synonym	HOX1
3204	synonym	HOX1.1
3204	synonym	HOX1A
3205	symbol	HOXA9
3205	synonym	ABD-B
3205	synonym	HOX1
3205	synonym	HOX1.7
3205	synonym	HOX1G
3206	symbol	HOXA10
3206	synonym	HOX1
3206	synonym	HOX1.8
3206	synonym	HOX1H
3206	synonym	PL
3207	symbol	HOXA11
3207	synonym	HOX1
3207	synonym	HOX1I
3208	symbol	HPCA
3208	synonym	BDR2
3209	symbol	HOXA13
3209	synonym	HOX1
3209	synonym	HOX1J
3210	symbol	HOXB@
3210	synonym	HOX2@
3211	symbol	HOXB1
3211	synonym	HCFP3
3211	synonym	HOX2
3211	synonym	HOX2I
3211	synonym	Hox-2.9
3212	symbol	HOXB2
3212	synonym	HOX2
3212	synonym	HOX2H
3212	synonym	Hox-2.8
3212	synonym	K8
3213	symbol	HOXB3
3213	synonym	HOX2
3213	synonym	HOX2G
3213	synonym	Hox-2.7
3214	symbol	HOXB4
3214	synonym	HOX-2.6
3214	synonym	HOX2
3214	synonym	HOX2F
3215	symbol	HOXB5
3215	synonym	HHO.C10
3215	synonym	HOX2
3215	synonym	HOX2A
3215	synonym	HU-1
3215	synonym	Hox2.1
3216	symbol	HOXB6
3216	synonym	HOX2
3216	synonym	HOX2B
3216	synonym	HU-2
3216	synonym	Hox-2.2
3217	symbol	HOXB7
3217	synonym	HHO.C1
3217	synonym	HOX2
3217	synonym	HOX2C
3217	synonym	Hox-2.3
3218	symbol	HOXB8
3218	synonym	HOX2
3218	synonym	HOX2D
3218	synonym	Hox-2.4
3219	symbol	HOXB9
3219	synonym	HOX-2.5
3219	synonym	HOX2
3219	synonym	HOX2E
3220	symbol	HOXC@
3220	synonym	HOX3@
3221	symbol	HOXC4
3221	synonym	HOX3
3221	synonym	HOX3E
3221	synonym	cp19
3222	symbol	HOXC5
3222	synonym	CP11
3222	synonym	HOX3
3222	synonym	HOX3D
3223	symbol	HOXC6
3223	synonym	CP25
3223	synonym	HHO.C8
3223	synonym	HOX3
3223	synonym	HOX3C
3224	symbol	HOXC8
3224	synonym	HOX3
3224	synonym	HOX3A
3225	symbol	HOXC9
3225	synonym	HOX3
3225	synonym	HOX3B
3226	symbol	HOXC10
3226	synonym	HOX3I
3227	symbol	HOXC11
3227	synonym	HOX3H
3228	symbol	HOXC12
3228	synonym	HOC3F
3228	synonym	HOX3
3228	synonym	HOX3F
3229	symbol	HOXC13
3229	synonym	ECTD9
3229	synonym	HOX3
3229	synonym	HOX3G
3230	symbol	HOXD@
3230	synonym	HOX4@
3231	symbol	HOXD1
3231	synonym	HOX4
3231	synonym	HOX4G
3231	synonym	Hox-4.7
3232	symbol	HOXD3
3232	synonym	HOX1D
3232	synonym	HOX4
3232	synonym	HOX4A
3232	synonym	Hox-4.1
3233	symbol	HOXD4
3233	synonym	HHO.C13
3233	synonym	HOX-5.1
3233	synonym	HOX4
3233	synonym	HOX4B
3233	synonym	Hox-4.2
3234	symbol	HOXD8
3234	synonym	HOX4
3234	synonym	HOX4E
3234	synonym	HOX5.4
3235	symbol	HOXD9
3235	synonym	HOX4
3235	synonym	HOX4C
3235	synonym	Hox-4.3
3235	synonym	Hox-5.2
3236	symbol	HOXD10
3236	synonym	HOX4
3236	synonym	HOX4D
3236	synonym	HOX4E
3236	synonym	Hox-4.4
3237	symbol	HOXD11
3237	synonym	HOX4
3237	synonym	HOX4F
3238	symbol	HOXD12
3238	synonym	HOX4H
3239	symbol	HOXD13
3239	synonym	BDE
3239	synonym	BDSD
3239	synonym	HOX4I
3239	synonym	SPD
3240	symbol	HP
3240	synonym	BP
3240	synonym	HP2ALPHA2
3240	synonym	HPA1S
3241	symbol	HPCAL1
3241	synonym	BDR1
3241	synonym	HLP2
3241	synonym	VILIP-3
3242	symbol	HPD
3242	synonym	4-HPPD
3242	synonym	4HPPD
3242	synonym	GLOD3
3242	synonym	HPPDASE
3242	synonym	PPD
3244	symbol	HPE1
3244	synonym	HPEC
3247	symbol	HPFH2
3248	symbol	HPGD
3248	synonym	15-PGDH
3248	synonym	PGDH
3248	synonym	PGDH1
3248	synonym	PHOAR1
3248	synonym	SDR36C1
3249	symbol	HPN
3249	synonym	TMPRSS1
3250	symbol	HPR
3250	synonym	A-259H10.2
3250	synonym	HP
3251	symbol	HPRT1
3251	synonym	HGPRT
3251	synonym	HPRT
3254	symbol	HPRT1P2
3254	synonym	HPRTP2
3255	symbol	HPRT1P3
3255	synonym	HPRTP3
3255	synonym	HPRTP4
3257	symbol	HPS1
3257	synonym	HPS
3258	symbol	HPT
3258	synonym	HPTX
3258	synonym	HYPX
3259	symbol	HPV6AI1
3260	symbol	HPV18I1
3260	synonym	D8S37
3260	synonym	HPV18I
3261	symbol	HPV18I2
3261	synonym	PAL2
3261	synonym	pal2A
3261	synonym	pal2B
3262	symbol	HPVC1
3262	synonym	HPV18E5L
3262	synonym	PE5L
3263	symbol	HPX
3263	synonym	HX
3265	symbol	HRAS
3265	synonym	C-BAS/HAS
3265	synonym	C-H-RAS
3265	synonym	C-HA-RAS1
3265	synonym	CTLO
3265	synonym	H-RASIDX
3265	synonym	HAMSV
3265	synonym	HRAS1
3265	synonym	RASH1
3265	synonym	p21ras
3266	symbol	ERAS
3266	synonym	HRAS2
3266	synonym	HRASP
3267	symbol	AGFG1
3267	synonym	HRB
3267	synonym	RAB
3267	synonym	RIP
3268	symbol	AGFG2
3268	synonym	HRBL
3268	synonym	RABR
3269	symbol	HRH1
3269	synonym	H1-R
3269	synonym	H1R
3269	synonym	HH1R
3269	synonym	hisH1
3270	symbol	HRC
3272	symbol	HRES1
3272	synonym	HRES-1
3272	synonym	HRES-1/p28
3273	symbol	HRG
3273	synonym	HPRG
3273	synonym	HRGP
3273	synonym	THPH11
3274	symbol	HRH2
3274	synonym	H2R
3275	symbol	PRMT2
3275	synonym	HRMT1L1
3276	symbol	PRMT1
3276	synonym	ANM1
3276	synonym	HCP1
3276	synonym	HRMT1L2
3276	synonym	IR1B4
3280	symbol	HES1
3280	synonym	HES-1
3280	synonym	HHL
3280	synonym	HRY
3280	synonym	bHLHb39
3281	symbol	HSBP1
3281	synonym	NPC-A-13
3283	symbol	HSD3B1
3283	synonym	3BETAHSD
3283	synonym	HSD3B
3283	synonym	HSDB3
3283	synonym	HSDB3A
3283	synonym	I
3283	synonym	SDR11E1
3284	symbol	HSD3B2
3284	synonym	HSD3B
3284	synonym	HSDB
3284	synonym	SDR11E2
3290	symbol	HSD11B1
3290	synonym	11-DH
3290	synonym	11-beta-HSD1
3290	synonym	CORTRD2
3290	synonym	HDL
3290	synonym	HSD11
3290	synonym	HSD11B
3290	synonym	HSD11L
3290	synonym	SDR26C1
3291	symbol	HSD11B2
3291	synonym	AME
3291	synonym	AME1
3291	synonym	HSD11K
3291	synonym	HSD2
3291	synonym	SDR9C3
3292	symbol	HSD17B1
3292	synonym	EDH17B2
3292	synonym	EDHB17
3292	synonym	HSD17
3292	synonym	SDR28C1
3293	symbol	HSD17B3
3293	synonym	EDH17B3
3293	synonym	SDR12C2
3294	symbol	HSD17B2
3294	synonym	EDH17B2
3294	synonym	HSD17
3294	synonym	SDR9C2
3295	symbol	HSD17B4
3295	synonym	DBP
3295	synonym	MFE-2
3295	synonym	MPF-2
3295	synonym	PRLTS1
3295	synonym	SDR8C1
3297	symbol	HSF1
3297	synonym	HSTF1
3298	symbol	HSF2
3298	synonym	HSF 2
3298	synonym	HSTF 2
3299	symbol	HSF4
3299	synonym	CTM
3299	synonym	CTRCT5
3300	symbol	DNAJB2
3300	synonym	CMT2T
3300	synonym	DSMA5
3300	synonym	HSJ-1
3300	synonym	HSJ1
3300	synonym	HSPF3
3301	symbol	DNAJA1
3301	synonym	DJ-2
3301	synonym	DjA1
3301	synonym	HDJ2
3301	synonym	HSDJ
3301	synonym	HSJ2
3301	synonym	HSPF4
3301	synonym	NEDD7
3301	synonym	hDJ-2
3303	symbol	HSPA1A
3303	synonym	HEL-S-103
3303	synonym	HSP70-1
3303	synonym	HSP70-1A
3303	synonym	HSP70.1
3303	synonym	HSP70I
3303	synonym	HSP72
3303	synonym	HSPA1
3304	symbol	HSPA1B
3304	synonym	HSP70-1B
3304	synonym	HSP70-2
3305	symbol	HSPA1L
3305	synonym	HSP70-1L
3305	synonym	HSP70-HOM
3305	synonym	HSP70T
3305	synonym	hum70t
3306	symbol	HSPA2
3306	synonym	HSP70-2
3306	synonym	HSP70-3
3308	symbol	HSPA4
3308	synonym	APG-2
3308	synonym	HEL-S-5a
3308	synonym	HS24/P52
3308	synonym	HSPH2
3308	synonym	RY
3308	synonym	hsp70
3308	synonym	hsp70RY
3309	symbol	HSPA5
3309	synonym	BIP
3309	synonym	GRP78
3309	synonym	HEL-S-89n
3309	synonym	MIF2
3310	symbol	HSPA6
3311	symbol	HSPA7
3311	synonym	HSP70B
3312	symbol	HSPA8
3312	synonym	HEL-33
3312	synonym	HEL-S-72p
3312	synonym	HSC54
3312	synonym	HSC70
3312	synonym	HSC71
3312	synonym	HSP71
3312	synonym	HSP73
3312	synonym	HSPA10
3312	synonym	LAP-1
3312	synonym	LAP1
3312	synonym	NIP71
3313	symbol	HSPA9
3313	synonym	CRP40
3313	synonym	CSA
3313	synonym	GRP-75
3313	synonym	GRP75
3313	synonym	HEL-S-124m
3313	synonym	HSPA9B
3313	synonym	MOT
3313	synonym	MOT2
3313	synonym	MTHSP75
3313	synonym	PBP74
3314	symbol	HSPA8P1
3314	synonym	HSPAP1
3315	symbol	HSPB1
3315	synonym	CMT2F
3315	synonym	HEL-S-102
3315	synonym	HMN2B
3315	synonym	HS.76067
3315	synonym	HSP27
3315	synonym	HSP28
3315	synonym	Hsp25
3315	synonym	SRP27
3316	symbol	HSPB2
3316	synonym	HSP27
3316	synonym	Hs.78846
3316	synonym	LOH11CR1K
3316	synonym	MKBP
3320	symbol	HSP90AA1
3320	synonym	EL52
3320	synonym	HSP86
3320	synonym	HSP89A
3320	synonym	HSP90A
3320	synonym	HSP90N
3320	synonym	HSPC1
3320	synonym	HSPCA
3320	synonym	HSPCAL1
3320	synonym	HSPCAL4
3320	synonym	HSPN
3320	synonym	Hsp89
3320	synonym	Hsp90
3320	synonym	LAP-2
3320	synonym	LAP2
3321	symbol	IGSF3
3321	synonym	EWI-3
3321	synonym	LCDD
3321	synonym	V8
3322	symbol	HSP90AA3P
3322	synonym	HSPCAL1
3323	symbol	HSP90AA4P
3323	synonym	HSP90Ad
3323	synonym	HSPCAL2
3324	symbol	HSP90AA2P
3324	synonym	HSP90AA2
3324	synonym	HSP90ALPHA
3324	synonym	HSPCA
3324	synonym	HSPCAL3
3326	symbol	HSP90AB1
3326	synonym	D6S182
3326	synonym	HSP84
3326	synonym	HSP90B
3326	synonym	HSPC2
3326	synonym	HSPCB
3327	symbol	HSP90AB3P
3327	synonym	HSP90BC
3327	synonym	HSPCP1
3329	symbol	HSPD1
3329	synonym	CPN60
3329	synonym	GROEL
3329	synonym	HLD4
3329	synonym	HSP-60
3329	synonym	HSP60
3329	synonym	HSP65
3329	synonym	HuCHA60
3329	synonym	SPG13
3332	symbol	HSPD1P3
3332	synonym	HSP60P1
3332	synonym	HSP60P3
3332	synonym	HSP60P4
3332	synonym	HSPD1-7P
3332	synonym	HSPDP1
3332	synonym	HSPDP3
3332	synonym	HSPDP4
3336	symbol	HSPE1
3336	synonym	CPN10
3336	synonym	EPF
3336	synonym	GROES
3336	synonym	HSP10
3337	symbol	DNAJB1
3337	synonym	HSPF1
3337	synonym	Hdj1
3337	synonym	Hsp40
3337	synonym	RSPH16B
3337	synonym	Sis1
3338	symbol	DNAJC4
3338	synonym	DANJC4
3338	synonym	HSPF2
3338	synonym	MCG18
3339	symbol	HSPG2
3339	synonym	HSPG
3339	synonym	PLC
3339	synonym	PRCAN
3339	synonym	SJA
3339	synonym	SJS
3339	synonym	SJS1
3340	symbol	NDST1
